Link,Car Name,Price,City,Registered In,Mileage,Fuel Type,Engine,Transmission
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Suzuki Swift  2010 DLX 1.3 for Sale,PKR 18.25lacs,Lahore,2010,"136,331 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Honda City  2004 i-DSI for Sale,PKR 17lacs,Lahore,2004,"118,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 27.5lacs,Islamabad,2012,"185,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 36.5lacs,Islamabad,2017,"70,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Mitsubishi Lancer  1994  for Sale,PKR 4.95lacs,Lahore,1994,"180,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Honda City  2006 i-DSI for Sale,PKR 17lacs,Islamabad,2006,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 33.15lacs,Lahore,2017,"218,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Toyota Corolla  2015 GLi 1.3 VVTi for Sale,PKR 33.25lacs,Islamabad,2015,"152,086 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Honda City 5th (GM2) Generation 2021  for Sale,PKR 38.5lacs,Karachi,2021,"630,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Honda City 5th (GM2) Generation 2010 1.3 i-VTEC Prosmatec for Sale,PKR 26.5lacs,Lahore,2010,"168,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Suzuki Swift  2018  for Sale,PKR 29.25lacs,Lahore,2018,"107,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 42lacs,Lahore,2017,"160,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Honda City  2005 i-DSI for Sale,PKR 17lacs,Lahore,2005,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Suzuki Swift  2015  for Sale,PKR 22.7lacs,Karachi,2015,"135,600 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 35.5lacs,Karachi,2015,"132,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Honda City  2018 1.3 i-VTEC Prosmatec for Sale,PKR 35.5lacs,Karachi,2018,"88,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Toyota Corolla 9th (E120) Generation 2006 XLi for Sale,PKR 16lacs,Lahore,2006,"440,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=188,Honda City  1999 EXi for Sale,PKR 8.2lacs,Karachi,1999,"239,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Honda City  2018 1.3 i-VTEC for Sale,PKR 34.2lacs,Karachi,2018,"26,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Honda City  2016 1.3 i-VTEC for Sale,PKR 29.5lacs,Lahore,2016,"178,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Suzuki Swift  2012  for Sale,PKR 20.75lacs,Lahore,2012,"185,800 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 38.5lacs,Islamabad,2017,"105,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Honda City  2017 1.3 i-VTEC Prosmatec for Sale,PKR 33lacs,Islamabad,2017,"150,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Suzuki Swift  2018 DLX 1.3 Navigation  for Sale,PKR 22.5lacs,Karachi,2018,"66,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 34.5lacs,Lahore,2017,"76,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Honda City 5th (GM2) Generation 2016 Aspire 1.3 i-VTEC for Sale,PKR 30.9lacs,Lahore,2016,"105,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Mazda RX8  2007 Type S for Sale,PKR 42lacs,Lahore,2007,"104,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Toyota Yaris Sedan  2020 GLI MT 1.3 for Sale,PKR 42.5lacs,Islamabad,2020,"60,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Toyota Corolla 9th (E120) Generation 2006 GLi 1.3 for Sale,PKR 18.7lacs,Karachi,2006,"150,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Suzuki Liana  2007 RXi for Sale,PKR 8.6lacs,Lahore,2007,"104,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Toyota Corolla  2019 XLi Automatic for Sale,PKR 38.5lacs,Karachi,2019,"100,650 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 42.7lacs,Islamabad,2017,"110,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Nissan Sunny  1987  for Sale,PKR 6lacs,Islamabad,1987,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Toyota Corolla  2009 GLi 1.3 VVTi for Sale,PKR 22lacs,Lahore,2009,"182,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Honda City 5th (GM2) Generation 2019 1.3 i-VTEC for Sale,PKR 31.75lacs,Karachi,2019,"80,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Suzuki Liana  2007 RXi for Sale,PKR 12.2lacs,Islamabad,2007,"10,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Suzuki Swift  2013 DLX 1.3 for Sale,PKR 17.8lacs,Karachi,2013,"70,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Toyota Corolla  2019  for Sale,PKR 46lacs,Karachi,2019,"75,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Honda City 5th (GM2) Generation 2015 1.3 i-VTEC for Sale,PKR 31.3lacs,Islamabad,2015,"154,736 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Honda City  2010 1.3 i-VTEC for Sale,PKR 21.5lacs,Karachi,2010,"164,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Toyota Corolla  2010 XLi VVTi for Sale,PKR 23.5lacs,Lahore,2010,"186,060 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Toyota Corolla  2014 XLi VVTi for Sale,PKR 35.5lacs,Islamabad,2014,"124,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=189,Honda City  2006 i-DSI for Sale,PKR 18.25lacs,Lahore,2006,"180,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Toyota Corolla  2020 GLi Automatic 1.3 VVTi for Sale,PKR 52lacs,Islamabad,2020,"82,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Toyota Corolla  2011 XLi VVTi for Sale,PKR 26.7lacs,Islamabad,2011,"140,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda City  2009  for Sale,PKR 22.5lacs,Islamabad,2009,"265,796 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Suzuki Liana  2007  for Sale,PKR 13.5lacs,Islamabad,2007,"60,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 38.4lacs,Lahore,2018,"159,552 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda City  2006 i-DSI for Sale,PKR 18.5lacs,Karachi,2006,"167,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Toyota Corolla  2017 XLi Automatic for Sale,PKR 36lacs,Lahore,2017,"144,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Suzuki Swift  2016 DLX 1.3 for Sale,PKR 23lacs,Lahore,2016,"260,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Suzuki Liana  2008  for Sale,PKR 12lacs,Karachi,2008,"180,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Toyota Corolla  2012 GLi 1.3 VVTi for Sale,PKR 29.5lacs,Lahore,2012,"194,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda City 5th (GM2) Generation 2020 1.3 i-VTEC for Sale,PKR 35.85lacs,Karachi,2020,"80,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Suzuki Liana  2007 RXi for Sale,PKR 11.5lacs,Karachi,2007,"165,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Toyota Yaris Sedan  2025 GLI CVT 1.3 for Sale,PKR 50.25lacs,Karachi,2025,1 km,Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda Civic  1986  for Sale,PKR 3.5lacs,Karachi,1986,"100,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda City  2015 Aspire 1.3 i-VTEC for Sale,PKR 30.25lacs,Karachi,2015,"96,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Nissan Sunny  1988  for Sale,PKR 8.15lacs,Islamabad,1988,"186,534 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Toyota Corolla  2017 GLi Automatic 1.3 VVTi for Sale,PKR 39lacs,Karachi,2017,"77,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Daihatsu Charmant  1984  for Sale,PKR 4.5lacs,Lahore,1984,"20,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC for Sale,PKR 37.5lacs,Islamabad,2018,"46,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Suzuki Baleno  2005 JXR for Sale,PKR 11.5lacs,Karachi,2005,"259,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda City  2005  for Sale,PKR 18.25lacs,Lahore,2005,"351,328 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Suzuki Baleno  2003 JXL for Sale,PKR 9.5lacs,Lahore,2003,"120,000 km",LPG,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda City  2004 i-DSI Vario for Sale,PKR 21.5lacs,Islamabad,2004,"145,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Honda City 5th (GM2) Generation 2013 1.3 i-VTEC for Sale,PKR 25.2lacs,Karachi,2013,"129,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=190,Toyota Corolla  1990 DX for Sale,PKR 7lacs,Karachi,1990,"50,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  1990 DX for Sale,PKR 7lacs,Karachi,1990,"50,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 34lacs,Lahore,2016,"170,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2019 GLi Automatic 1.3 VVTi for Sale,PKR 47.5lacs,Karachi,2019,"40,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla 9th (E120) Generation 2006 XLi for Sale,PKR 17lacs,Karachi,2006,"25,889 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2015 GLi Automatic 1.3 VVTi for Sale,PKR 35.25lacs,Karachi,2015,"88,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Honda City  2002  for Sale,PKR 9.4lacs,Lahore,2002,"185,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Suzuki Swift  2012 DLX 1.3 for Sale,PKR 21.5lacs,Lahore,2012,"119,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Honda City 5th (GM2) Generation 2017 1.3 i-VTEC for Sale,PKR 33.5lacs,Lahore,2017,"115,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2013 GLi 1.3 VVTi for Sale,PKR 31.5lacs,Islamabad,2013,"170,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Honda City  1997 EXi for Sale,PKR 6.5lacs,Lahore,1997,"97,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 39lacs,Karachi,2017,"1,220 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Suzuki Swift  2014 DX 1.3 for Sale,PKR 22.5lacs,Lahore,2014,"95,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Honda City  2001 EXi for Sale,PKR 13.75lacs,Lahore,2001,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2014 GLi Automatic 1.3 VVTi for Sale,PKR 33lacs,Karachi,2014,"124,500 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 24lacs,Karachi,2010,"166,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Proton Saga  2022 1.3L Ace A/T for Sale,PKR 31lacs,Karachi,2022,"23,000 km",Petrol,1299 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2010 GLi 1.3 VVTi for Sale,PKR 26.5lacs,Islamabad,2010,"233,196 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2010 XLi VVTi for Sale,PKR 22lacs,Islamabad,2010,"176,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Mitsubishi Lancer  2007 GLX 1.3 for Sale,PKR 13.85lacs,Islamabad,2007,"300,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 29.5lacs,Lahore,2016,"178,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Proton Saga  2022 1.3L Ace A/T for Sale,PKR 31lacs,Islamabad,2022,"25,000 km",Petrol,1299 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2017 GLi 1.3 VVTi for Sale,PKR 33.75lacs,Lahore,2017,"129,526 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Toyota Corolla  2012 XLi VVTi for Sale,PKR 23.5lacs,Karachi,2012,"110,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Suzuki Swift  2013 DLX 1.3 for Sale,PKR 17.5lacs,Karachi,2013,"90,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=191,Suzuki Swift  2016 DLX Automatic 1.3 for Sale,PKR 24.5lacs,Karachi,2016,"125,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Honda City 5th (GM2) Generation 2018 1.3 i-VTEC Prosmatec for Sale,PKR 36.9lacs,Lahore,2018,"128,331 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Honda City 5th (GM2) Generation 2016 1.3 i-VTEC for Sale,PKR 33.3lacs,Lahore,2016,"175,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Toyota Corolla  2009 GLi 1.3 VVTi for Sale,PKR 26lacs,Karachi,2009,"99,700 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Honda City  1997 EXi for Sale,PKR 11lacs,Lahore,1997,"25,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Mitsubishi Lancer  1990  for Sale,PKR 3.6lacs,Karachi,1990,"25,000 km",LPG,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Honda City  2016 Aspire 1.3 i-VTEC for Sale,PKR 30lacs,Karachi,2016,"41,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Suzuki Baleno  2005 JXR for Sale,PKR 10.5lacs,Islamabad,2005,"300,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Toyota Corolla  2014 XLi VVTi for Sale,PKR 39lacs,Lahore,2014,"66,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Honda City  2018 1.3 i-VTEC Prosmatec for Sale,PKR 35.25lacs,Karachi,2018,"81,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Toyota Corolla  2020 GLi 1.3 VVTi for Sale,PKR 47lacs,Lahore,2020,"145,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Suzuki Liana  2010 RXi for Sale,PKR 12.1lacs,Karachi,2010,"88,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Honda City  2006 i-DSI for Sale,PKR 23lacs,Lahore,2006,"129,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Toyota Corolla  2007 GLi 1.3 for Sale,PKR 21lacs,Karachi,2007,"200,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Toyota Corolla 9th (E120) Generation 2007 GLi 1.3 for Sale,PKR 20lacs,Lahore,2007,1 km,Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Toyota Yaris Sedan  2022 GLI CVT 1.3 for Sale,PKR 41.5lacs,Islamabad,2022,"50,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Toyota Corolla  1998 XE for Sale,PKR 10lacs,Islamabad,1998,"350,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Suzuki Swift  2014 DLX 1.3 for Sale,PKR 23lacs,Lahore,2014,"161,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Toyota Corolla  2020 GLi Automatic 1.3 VVTi for Sale,PKR 46.9lacs,Lahore,2020,"80,000 km",Petrol,1300 cc,Automatic
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Toyota Corolla  2019 GLi 1.3 VVTi for Sale,PKR 39.95lacs,Karachi,2019,"75,000 km",Petrol,1300 cc,Manual
https://www.pakwheels.com/used-cars/search/-/ct_lahore/ct_karachi/ct_islamabad/ec_1300_1300/?page=192,Suzuki Swift  2013  for Sale,PKR 20.5lacs,Lahore,2013,"80,000 km",Petrol,1300 cc,Manual
